,vacant_id,greened_id,match_greened_date,violent_100_before,violent_100_after,violent_200_before,violent_200_after,violent_500_before,violent_500_after,nonviolent_100_before,nonviolent_100_after,nonviolent_200_before,nonviolent_200_after,nonviolent_500_before,nonviolent_500_after
1270,7747,6432,2016-03-01,12,9,114,107,483,479,21,15,112,110,788,750
1271,557507,1644,2012-09-01,25,28,175,149,921,806,36,26,186,156,1103,944
1272,408090,3199,2015-03-01,43,33,174,165,924,870,48,32,184,145,881,872
1273,253072,3128,2013-03-01,20,32,149,130,832,763,28,25,175,201,1501,1515
1274,146084,4930,2015-03-01,56,55,153,147,729,765,55,45,172,125,768,806
1275,323665,3181,2016-03-01,47,40,162,186,793,891,41,52,163,156,831,835
1276,146430,3680,2008-09-01,31,30,153,119,1045,946,36,28,149,113,1000,859
1277,763897,4802,2008-09-01,56,41,208,160,794,688,52,39,153,134,777,626
1278,585778,4741,2007-09-01,37,35,232,204,1049,1025,37,44,190,153,1039,934
1279,58000,3164,2015-03-01,58,61,150,146,733,772,52,41,165,122,779,812
1280,411239,1399,2013-03-01,56,56,151,154,751,748,40,56,142,173,733,779
1281,762193,3162,2015-03-01,59,57,151,146,727,764,50,31,162,124,773,806
1282,411164,4786,2008-03-01,58,33,248,182,852,758,55,33,201,142,873,663
1283,6116,5888,2011-03-01,24,33,123,139,803,1003,41,31,195,165,1388,1431
1284,1288726,2518,2010-03-01,10,13,84,76,506,507,18,15,91,95,542,583
1285,495756,4328,2012-09-01,24,18,93,78,533,393,25,21,128,111,554,469
1286,944546,4401,2010-03-01,39,33,110,103,893,861,50,61,127,193,1261,1748
1287,165172,4500,2011-03-01,11,10,93,83,852,844,13,9,102,84,1332,1222
1288,870034,863,2016-03-01,68,42,185,164,842,853,66,60,259,254,1671,1665
1289,1351132,27,2017-03-01,40,20,133,121,797,962,26,25,121,140,1282,1299
1290,558255,25,2017-03-01,36,19,139,130,804,979,25,22,118,141,1304,1300
1291,253443,2086,2011-03-01,44,47,180,204,776,880,81,77,310,294,1867,1954
1292,605239,867,2016-03-01,61,40,198,165,872,877,88,71,278,274,1750,1710
1293,1351135,28,2017-03-01,37,19,138,121,801,968,25,24,119,139,1322,1311
1294,165583,2064,2015-03-01,47,54,184,184,741,832,77,44,253,214,1653,1562
1295,363490,5520,2012-09-01,38,37,136,87,628,514,40,38,104,99,665,576
1296,410413,443,2008-09-01,28,33,105,128,674,631,39,33,144,119,734,619
1297,521403,5271,2007-09-01,36,41,157,171,469,486,48,37,187,135,635,490
1298,293372,5808,2015-03-01,49,56,144,136,808,828,51,38,160,112,820,853
1299,1116550,2252,2012-09-01,36,31,104,84,643,577,37,22,77,85,555,617
1300,1086072,2691,2016-09-01,47,34,143,129,817,930,32,34,122,137,838,855
1301,12241,6601,2012-09-01,55,49,151,108,567,490,41,28,128,98,578,543
1302,786028,5515,2012-09-01,9,10,39,42,366,324,13,19,70,74,454,405
1303,77152,4411,2013-09-01,37,35,161,138,895,824,50,39,327,263,1346,1379
1304,259126,6166,2016-03-01,50,41,188,165,837,736,103,48,203,162,818,670
1305,903247,5339,2014-03-01,48,56,125,143,704,797,49,41,140,127,770,791
1306,218787,40,2017-03-01,17,36,67,101,364,358,26,28,87,103,477,526
1307,433453,1473,2014-09-01,12,19,65,75,353,343,32,15,89,107,523,505
1308,1337069,598,2011-03-01,31,22,181,132,1047,1011,22,41,127,184,958,964
1309,744185,1352,2011-03-01,24,16,73,64,410,347,33,39,83,96,568,535
1310,544093,3886,2012-09-01,43,34,149,133,970,957,39,43,159,146,1036,908
1311,962540,1480,2014-09-01,12,19,65,75,353,343,32,15,102,108,523,505
1312,544088,869,2016-03-01,21,22,119,135,1011,980,20,27,140,108,982,850
1313,1347652,3483,2016-09-01,17,35,122,143,912,922,14,29,107,136,1131,1152
1314,636547,1667,2014-09-01,52,52,139,159,759,828,39,47,166,172,986,918
1315,1252772,1948,2008-03-01,49,32,162,132,901,770,41,32,137,122,1110,900
1316,827127,1537,2014-09-01,17,16,59,75,554,594,22,20,70,98,687,814
1317,355864,2676,2009-03-01,55,34,110,80,367,300,194,130,417,321,1662,1381
1318,1185456,3476,2016-09-01,57,60,184,178,823,792,43,55,178,161,898,855
1319,554874,4886,2008-09-01,35,30,99,90,603,486,33,18,104,83,622,637
1320,1205637,6865,2016-03-01,36,40,157,157,760,679,35,22,153,123,1016,826
1321,586141,5804,2016-03-01,45,61,132,138,797,828,50,59,157,183,1455,1504
1322,168144,6697,2016-03-01,57,75,180,179,921,842,62,35,141,148,1027,858
1323,408973,4920,2013-03-01,54,63,161,164,746,739,45,61,157,174,734,765
1324,1377854,4942,2013-09-01,57,51,152,153,695,751,48,55,140,155,699,741
1325,1148394,1985,2011-03-01,42,47,180,201,791,893,85,102,323,324,1902,2007
1326,236974,6863,2016-03-01,34,37,153,147,750,678,36,21,158,130,1016,825
1327,946231,4189,2012-09-01,60,47,182,147,671,571,37,39,152,182,818,698
1328,1398954,4169,2008-09-01,13,17,155,133,882,813,47,39,206,194,1266,1175
1329,151155,2265,2014-03-01,33,29,78,77,543,498,32,20,111,74,873,853
1330,679250,2099,2014-03-01,34,29,78,77,542,497,32,20,111,74,873,856
1331,501544,3197,2012-09-01,21,29,106,101,622,547,20,20,132,87,1087,810
1332,855305,4725,2008-09-01,40,40,122,112,694,631,58,40,156,108,1200,940
1333,766495,1494,2011-03-01,52,25,132,85,706,581,35,25,147,125,1084,1039
1334,668364,1732,2014-03-01,30,39,106,141,450,462,35,29,131,123,692,722
1335,1238377,3490,2016-09-01,58,54,205,191,869,860,56,64,267,292,1304,1273
1336,937161,1756,2014-09-01,54,60,172,197,990,1072,53,49,193,185,1076,1202
1337,1046709,5527,2013-03-01,40,39,131,84,550,447,41,25,119,89,643,560
1338,995407,4414,2014-09-01,63,26,186,144,702,723,41,38,146,139,733,883
1339,680220,296,2013-03-01,26,22,79,78,438,414,65,64,134,143,786,826
1340,1032702,5118,2008-03-01,35,24,102,79,563,464,81,79,152,126,898,778
1341,1208567,285,2008-03-01,32,20,114,78,575,474,78,76,157,126,905,785
1342,591585,5116,2008-03-01,36,25,102,78,556,460,81,81,149,126,893,769
1343,293251,5227,2010-03-01,16,24,86,87,906,818,25,30,123,111,1108,1122
1344,251811,844,2010-03-01,32,23,84,58,697,724,33,45,84,116,798,805
1345,468986,4898,2008-09-01,14,14,77,90,565,544,35,31,145,142,1049,1020
1346,588841,5450,2011-03-01,20,19,77,84,529,551,87,74,188,175,843,754
1347,1045577,6135,2012-09-01,46,36,143,117,907,713,42,43,166,136,1201,1062
1348,1376918,99,2017-03-01,24,10,87,81,480,495,13,17,83,93,530,595
1349,848721,97,2017-03-01,27,10,86,80,479,500,13,17,82,93,531,597
1350,418688,6555,2016-03-01,25,18,62,58,442,394,19,17,69,59,533,504
1351,1211770,5669,2011-03-01,9,7,71,87,474,506,17,25,85,113,600,583
1352,1125313,6000,2016-03-01,25,26,92,82,531,530,34,30,116,115,616,600
1353,683410,6551,2016-03-01,24,19,66,60,446,405,20,16,70,63,543,504
1354,577338,4062,2007-09-01,66,64,189,164,963,964,44,43,184,154,1132,1057
1355,235456,4205,2012-09-01,81,40,183,113,800,738,126,156,274,307,1639,1547
1356,985323,3229,2008-03-01,19,19,169,160,1165,984,26,15,127,89,1007,863
1357,517226,5906,2010-03-01,31,37,138,140,799,828,29,43,131,231,978,1290
1358,280919,3799,2008-03-01,22,19,167,161,1165,985,25,17,126,89,1006,861
1359,720940,3795,2008-03-01,20,19,164,159,1127,973,23,19,124,89,999,843
1360,257731,5174,2008-03-01,73,54,140,147,541,524,38,45,137,137,836,775
1361,609445,6360,2016-03-01,22,33,98,107,438,433,35,30,104,112,635,580
1362,150526,5335,2008-03-01,36,28,149,148,907,799,60,52,248,231,1703,1568
1363,1031278,1902,2008-03-01,34,38,152,152,937,839,66,59,244,221,1768,1622
1364,150590,1160,2012-09-01,43,36,169,148,831,752,75,58,313,238,1882,1627
1365,326473,1187,2007-09-01,37,43,160,169,883,830,56,53,277,236,1699,1571
1366,1355504,3404,2016-09-01,39,37,116,117,959,952,38,38,143,152,1075,1057
1367,1051279,2269,2008-03-01,28,40,98,96,511,504,38,43,129,113,721,786
1368,875292,6793,2016-03-01,45,32,109,98,441,451,18,29,107,109,652,629
1369,1106370,3445,2016-09-01,17,18,97,90,442,430,23,39,105,139,694,740
1370,563191,355,2016-03-01,34,38,114,102,460,411,19,23,85,93,642,534
1371,739818,353,2016-03-01,35,35,109,97,457,410,19,23,84,93,641,539
1372,607898,341,2016-03-01,21,33,115,108,507,483,37,42,154,139,840,841
1373,123696,354,2016-03-01,33,37,113,100,454,409,18,22,85,94,640,532
1374,1153689,5055,2008-03-01,9,7,34,27,392,270,40,24,92,61,758,555
1375,314509,3674,2008-09-01,15,14,104,135,446,428,23,16,159,184,841,825
1376,1107264,3421,2016-09-01,17,9,115,106,448,416,19,20,156,185,662,731
1377,249394,5774,2010-03-01,10,9,41,37,395,403,28,25,150,153,985,1057
1378,1103329,1145,2012-09-01,19,23,78,74,357,337,32,27,114,94,678,678
1379,1232786,2811,2016-09-01,16,8,105,69,721,711,19,29,114,99,917,864
1380,1139254,5337,2014-03-01,56,39,132,110,458,441,55,40,183,184,928,817
1381,1232802,2816,2016-09-01,23,7,110,69,748,727,19,30,117,101,948,887
1382,264434,2819,2016-09-01,23,8,111,69,739,719,19,30,117,99,916,876
1383,176360,2813,2016-09-01,23,8,109,69,745,726,19,30,117,101,937,878
1384,907783,5938,2007-09-01,32,39,104,106,536,611,46,37,123,89,675,654
1385,255087,6824,2016-03-01,28,45,121,148,794,863,30,29,102,117,790,707
1386,150105,1549,2013-09-01,53,32,139,154,705,652,40,39,123,145,685,721
1387,330192,3568,2015-09-01,102,53,231,170,764,694,64,31,179,155,940,799
1388,973653,5065,2008-03-01,25,13,70,78,301,346,48,50,130,144,609,644
1389,183850,5474,2014-09-01,23,31,93,93,415,437,22,31,98,114,618,600
1390,191628,1343,2011-03-01,37,31,137,129,830,794,44,44,154,161,970,945
1391,1335581,864,2016-03-01,56,55,166,152,793,809,51,41,171,153,1013,872
1392,431879,3788,2012-09-01,21,17,157,118,976,953,24,35,146,123,1016,936
1393,976399,6359,2016-03-01,20,31,94,87,422,433,28,27,98,103,629,589
1394,662442,5347,2014-03-01,34,40,97,100,403,419,28,28,101,106,627,669
1395,103627,3826,2012-09-01,27,29,130,132,849,742,35,41,156,129,1007,881
1396,1284146,2720,2011-03-01,22,11,67,69,573,642,42,36,122,125,877,873
1397,610552,3316,2013-09-01,29,38,171,217,912,878,35,35,174,190,1060,1139
1398,771285,3294,2010-03-01,49,30,142,127,651,665,134,118,255,240,892,882
1399,506339,3176,2010-03-01,48,31,141,127,645,665,134,116,255,240,894,888
1400,331165,1504,2013-03-01,32,35,125,134,682,610,122,84,229,207,865,886
1401,1123796,5491,2013-03-01,29,23,120,138,681,602,117,37,233,213,863,870
1402,1225087,3276,2010-03-01,66,39,170,160,953,931,27,31,104,143,848,968
1403,1225090,1375,2016-03-01,25,29,120,137,986,978,26,31,131,131,947,876
1404,527840,4508,2011-03-01,65,44,178,139,803,728,58,41,127,137,722,668
1405,1137072,3290,2010-03-01,64,40,178,164,931,920,28,31,110,150,834,966
1406,873120,4280,2012-09-01,46,31,180,141,909,915,37,49,165,164,986,865
1407,256765,6241,2016-03-01,50,63,118,156,755,801,34,39,116,116,778,678
1408,873292,210,2017-03-01,50,40,126,128,756,797,40,33,116,129,697,738
1409,256839,2282,2012-09-01,50,40,162,133,744,682,44,37,138,124,770,764
1410,666413,1333,2011-03-01,15,10,60,55,392,415,9,15,74,57,547,548
1411,260528,5420,2011-03-01,67,67,213,192,1088,1091,60,54,201,200,1153,1203
1412,194828,5103,2008-03-01,85,60,211,149,637,501,75,60,242,192,853,695
1413,1228938,1654,2011-03-01,64,66,212,192,1089,1087,57,53,199,201,1160,1209
1414,477557,798,2007-09-01,28,34,112,112,633,688,54,37,185,161,975,869
1415,1089653,1281,2011-03-01,22,36,100,113,584,633,48,38,118,130,740,725
1416,226136,1347,2011-03-01,10,14,79,86,404,418,12,20,87,71,551,571
1417,977171,5063,2008-03-01,8,2,40,23,174,135,21,21,70,79,369,327
1418,467765,5221,2008-09-01,4,9,31,25,191,182,20,20,73,55,601,416
1419,844799,764,2007-09-01,47,29,224,160,1054,883,41,47,245,242,1392,1174
1420,1051390,1587,2010-03-01,31,34,106,83,390,380,21,24,111,94,412,424
1421,660559,5046,2011-03-01,32,30,146,111,800,760,40,32,145,140,1023,989
1422,683709,1685,2014-09-01,56,49,127,113,457,453,45,46,178,169,928,766
1423,364081,1765,2011-03-01,48,39,204,217,872,954,30,40,200,191,1014,919
1424,844283,5487,2008-09-01,47,38,182,181,961,1003,51,36,179,146,1116,978
1425,610040,3235,2012-09-01,42,30,129,89,373,323,34,25,105,78,418,397
1426,950527,206,2017-03-01,27,76,121,214,860,1089,44,53,158,188,1147,1152
1427,1136923,3572,2015-09-01,43,62,261,178,846,809,53,49,201,151,970,873
1428,292289,6729,2016-03-01,23,28,73,91,617,730,34,26,88,95,662,706
1429,258355,2188,2008-03-01,27,47,126,153,433,417,40,43,159,135,573,449
1430,1048874,3567,2015-09-01,44,60,262,179,844,808,50,46,205,154,974,871
1431,893495,3617,2015-09-01,14,26,95,85,418,433,22,24,98,94,508,487
1432,893494,2569,2015-09-01,14,26,95,89,416,441,22,24,98,97,511,487
1433,1225740,1761,2011-03-01,34,33,119,135,825,834,37,33,158,133,1014,1009
1434,671216,1780,2010-03-01,69,74,280,233,1097,947,74,71,217,189,1111,996
1435,581691,849,2013-09-01,42,60,172,178,812,765,42,42,161,172,762,833
1436,406472,1779,2010-03-01,61,70,239,218,1100,957,74,70,217,189,1108,992
1437,1286298,848,2007-09-01,41,53,150,180,853,836,50,50,205,169,878,818
1438,279676,5843,2014-03-01,43,39,134,110,531,532,30,34,96,119,556,639
1439,895968,1977,2007-09-01,73,83,155,199,675,702,49,58,143,170,704,648
1440,786348,1353,2014-09-01,25,32,91,116,319,439,20,26,85,101,398,392
1441,433812,1641,2012-09-01,43,39,208,160,892,763,48,44,191,162,1013,866
1442,1138947,1635,2012-09-01,38,37,182,156,885,757,50,42,169,153,996,852
1443,874128,1444,2008-03-01,26,19,94,70,443,417,22,20,95,102,548,584
1444,962219,1450,2008-03-01,29,19,92,72,443,418,23,22,96,102,552,583
1445,647351,1416,2008-03-01,38,39,126,113,527,512,42,42,145,130,750,826
1446,912058,1372,2016-03-01,43,25,145,109,453,463,29,18,114,117,687,654
1447,1175886,5415,2014-09-01,27,47,93,155,429,465,21,26,130,114,640,652
1448,735544,91,2017-03-01,34,26,124,104,454,420,29,27,108,132,573,676
1449,1263653,1386,2008-03-01,31,40,123,112,525,512,41,42,147,131,730,815
1450,382976,897,2013-03-01,48,44,143,118,510,467,50,24,156,126,766,699
1451,207158,1436,2008-03-01,43,39,129,113,552,500,43,46,139,138,769,829
1452,1175892,2630,2011-03-01,29,31,120,132,490,501,18,34,100,147,703,765
1453,207154,1437,2008-03-01,41,38,129,114,553,499,45,46,139,137,779,834
1454,1088086,5416,2014-09-01,36,57,102,150,446,485,35,38,142,128,678,640
1455,31253,1383,2008-03-01,36,36,128,113,543,499,39,44,140,139,754,821
1456,1088089,1407,2008-03-01,41,38,129,114,552,499,45,46,138,136,776,832
1457,30977,5344,2014-03-01,30,37,100,145,449,467,30,29,145,131,709,719
1458,647400,5396,2016-03-01,41,25,147,109,449,460,23,19,114,114,682,646
1459,1062595,4240,2016-09-01,51,47,176,194,687,675,33,39,171,171,890,838
1460,1014278,2585,2011-03-01,49,41,180,157,828,779,70,42,221,162,1018,1025
1461,207713,6773,2016-09-01,13,7,142,117,485,467,20,19,132,119,739,770
1462,736024,5883,2012-09-01,9,5,134,105,541,457,24,15,159,123,888,741
1463,442981,6867,2016-03-01,55,53,131,128,846,802,49,28,125,98,989,863
1464,444974,2862,2016-09-01,61,41,153,145,877,826,49,38,143,154,1019,937
1465,824271,562,2011-03-01,71,44,177,169,871,899,105,116,248,269,1575,1423
1466,1270731,5985,2016-03-01,46,38,96,94,520,511,35,37,91,83,574,498
1467,1327121,3859,2012-09-01,60,25,142,87,609,490,42,29,114,93,656,550
1468,565748,2522,2009-03-01,53,55,114,120,646,581,41,55,126,127,729,644
1469,437092,178,2017-03-01,12,15,37,39,197,203,24,15,55,77,356,313
1470,488212,4072,2007-09-01,29,28,216,170,962,854,44,41,304,221,1281,1110
1471,1000848,1733,2014-03-01,11,11,106,119,428,454,30,27,125,126,733,732
1472,912620,6735,2016-03-01,11,12,119,121,456,461,27,29,127,119,743,696
1473,912627,2323,2011-03-01,16,11,139,131,514,495,25,36,129,148,827,801
1474,912581,6321,2016-03-01,8,10,118,121,477,472,23,20,128,122,772,723
1475,912622,1414,2014-09-01,10,18,105,144,455,483,17,24,115,134,739,727
1476,119882,6736,2016-03-01,11,15,119,121,455,460,28,29,127,119,739,696
1477,207720,2633,2013-03-01,11,13,130,100,496,487,34,20,150,131,806,749
1478,1176448,6838,2016-03-01,9,10,117,123,476,470,23,20,126,120,764,724
1479,1000576,1438,2008-03-01,23,18,115,131,582,544,25,25,133,115,941,1032
1480,647926,1418,2008-03-01,23,18,115,131,582,546,25,25,133,116,941,1034
1481,736037,6415,2016-03-01,8,10,118,123,476,471,23,20,126,120,764,724
1482,912629,1714,2014-03-01,11,11,106,119,429,455,30,28,126,127,735,736
1483,1176445,1702,2014-03-01,8,8,102,118,434,476,26,23,131,126,744,766
1484,539348,1770,2011-03-01,42,41,184,186,1063,1023,38,31,183,145,1181,1087
1485,953373,2029,2011-03-01,18,16,192,178,1037,1064,22,36,161,221,971,968
1486,896067,6527,2016-03-01,55,39,198,139,944,876,60,34,187,139,977,858
1487,1160015,3379,2016-09-01,55,49,215,152,930,898,67,23,171,121,936,891
1488,985707,3778,2014-03-01,26,39,108,144,693,818,104,110,431,408,1722,1681
1489,270634,5875,2012-09-01,49,56,192,171,957,783,127,102,492,408,1848,1373
1490,608270,6438,2016-03-01,21,19,127,79,642,553,31,31,163,143,921,767
1491,258715,4291,2012-09-01,36,41,100,113,502,454,39,45,166,139,993,906
1492,394536,3401,2016-09-01,5,12,35,51,303,287,8,1,62,47,396,405
1493,394537,3211,2010-03-01,11,2,46,59,274,303,9,14,83,102,407,405
1494,923657,6637,2016-03-01,8,7,45,48,286,271,8,5,61,52,416,388
1495,1363172,4432,2016-03-01,8,9,45,50,284,270,8,4,65,54,418,389
1496,1363456,6428,2016-03-01,8,7,40,48,276,262,7,5,57,51,404,375
1497,835242,6073,2016-03-01,8,7,39,49,275,262,4,2,60,44,409,378
1498,1011742,3936,2007-09-01,15,9,62,52,317,265,17,7,96,76,475,445
1499,306658,6422,2016-09-01,9,15,36,53,314,297,10,3,66,55,404,421
1500,1092610,2850,2016-09-01,37,23,118,114,588,560,31,16,89,90,649,617
1501,1057302,892,2008-03-01,63,32,142,123,860,705,68,32,151,97,801,635
1502,352617,100,2017-03-01,48,49,132,133,750,801,44,39,95,98,716,779
1503,1052798,5423,2014-09-01,39,50,125,141,881,1047,34,31,127,135,944,1067
1504,927481,3611,2015-09-01,37,67,148,160,747,788,35,44,137,126,719,694
1505,306697,3578,2015-09-01,29,27,69,72,285,333,32,39,100,124,679,588
1506,1317063,1809,2012-09-01,43,50,185,178,867,790,56,53,202,197,845,895
1507,1049256,3785,2008-03-01,67,40,162,118,836,715,65,34,159,110,777,634
1508,1025757,1789,2014-09-01,36,50,187,248,913,1133,52,64,203,196,1005,1006
1509,1404941,1254,2012-03-01,21,38,178,140,905,898,32,25,151,147,862,853
1510,1163758,6456,2016-03-01,25,21,76,66,215,234,24,21,97,119,289,292
1511,1261265,2031,2011-03-01,20,19,181,167,1032,1062,33,39,149,211,973,962
1512,697742,1683,2014-03-01,21,12,105,104,462,468,24,33,121,115,748,745
1513,855184,491,2013-03-01,56,43,157,117,486,436,82,49,201,153,776,621
1514,962211,1693,2014-03-01,22,18,98,98,437,445,25,30,106,106,700,695
1515,1383346,324,2013-03-01,59,44,129,131,478,424,81,51,203,163,726,602
1516,360088,6322,2016-03-01,50,43,116,109,476,479,39,38,127,124,710,688
1517,864701,1044,2016-03-01,11,16,65,62,377,393,8,14,57,73,504,540
1518,1317310,1745,2011-03-01,43,43,172,157,1016,1005,55,30,166,107,1164,1059
1519,739623,1701,2014-03-01,22,34,85,94,417,428,31,33,96,96,661,701
1520,712475,1395,2008-03-01,59,48,119,105,557,484,58,59,138,136,819,898
1521,182217,2214,2012-09-01,25,11,123,90,586,474,22,14,118,95,682,606
1522,657849,154,2017-03-01,18,18,124,111,892,790,36,52,191,269,1368,1436
1523,63732,193,2017-03-01,31,78,111,191,857,1078,50,55,150,173,1157,1151
1524,63731,205,2017-03-01,31,78,111,190,858,1073,50,55,149,172,1154,1153
1525,1211079,325,2013-03-01,16,9,38,37,256,277,11,48,59,82,367,396
1526,1186341,3305,2014-03-01,19,15,145,144,807,911,43,46,225,222,1633,1569
1527,185515,3531,2015-09-01,36,47,125,183,711,783,78,48,300,321,1605,1481
1528,1397742,881,2016-03-01,59,43,218,186,868,883,64,61,279,240,1626,1637
1529,889935,1686,2014-09-01,36,46,156,146,660,750,68,55,319,289,1587,1485
1530,603031,6191,2016-03-01,24,12,98,97,586,577,18,19,124,122,724,711
1531,1307795,3865,2012-09-01,14,15,111,114,598,633,18,15,115,127,841,764
1532,574337,3537,2015-09-01,30,24,69,78,447,473,25,41,74,132,555,555
1533,1191921,3551,2015-09-01,33,34,88,95,456,449,25,52,88,139,564,544
1534,839618,3544,2015-09-01,34,25,75,79,436,472,26,44,80,136,555,547
1535,510732,810,2007-09-01,47,45,179,161,977,876,76,67,277,213,1355,1166
1536,1367863,3509,2016-03-01,33,47,90,121,452,500,24,30,85,86,525,536
1537,164009,5537,2014-03-01,14,18,101,111,682,663,13,9,109,77,672,621
1538,339902,2145,2014-03-01,14,18,101,111,682,663,13,9,109,77,672,621
1539,339903,6100,2016-03-01,18,16,111,75,663,534,9,19,77,105,621,641
1540,75757,2092,2014-03-01,14,18,101,111,682,663,13,9,109,77,672,621
1541,251869,6567,2016-03-01,18,16,111,75,663,534,9,19,77,105,621,641
1542,339904,5533,2014-03-01,14,18,101,111,682,663,13,9,109,77,672,621
1543,175045,2570,2015-09-01,21,26,116,111,638,589,19,31,134,131,801,755
1544,1231570,3898,2007-09-01,18,22,135,168,787,784,36,28,197,156,970,952
1545,1407136,3382,2016-09-01,18,12,117,123,642,567,18,27,120,147,766,733
1546,175043,2508,2015-09-01,20,24,113,112,637,583,19,31,128,132,793,750
1547,1401716,1715,2014-03-01,11,9,110,126,439,457,24,24,129,126,746,721
1548,1226188,1716,2014-03-01,11,10,113,130,439,456,24,25,129,126,746,721
