"","1","match_greened_date","greened_id","vacant_id"
"1","13643","2007-09-01",4693,1329007
"2","10054","2011-03-01",5089,1179154
"3","20323","2014-09-01",1736,1401563
"4","13251","2011-03-01",5445,1085681
"5","13197","2016-03-01",6439,497728
"6","15213","2017-03-01",52,1400638
"7","18919","2017-03-01",131,155999
"8","12535","2008-03-01",269,496965
"9","16236","2008-03-01",281,1389972
"10","7831","2008-03-01",323,783193
"11","10468","2008-03-01",439,492077
"12","13228","2013-03-01",444,706035
"13","18863","2015-09-01",507,217937
"14","19176","2013-03-01",532,638498
"15","9386","2007-09-01",712,1014553
"16","13418","2016-03-01",882,1074207
"17","16613","2016-03-01",1034,1350570
"18","9720","2016-03-01",1056,1139718
"19","19986","2011-03-01",1251,1328855
"20","11307","2011-03-01",1363,749354
"21","16431","2014-09-01",1471,1282258
"22","6568","2014-09-01",1625,1310687
"23","20659","2014-03-01",1700,433011
"24","13667","2014-09-01",1788,261384
"25","13137","2010-03-01",1874,332175
"28","17366","2011-03-01",2023,1003764
"29","12810","2009-03-01",2116,1231098
"30","15680","2013-03-01",2143,443529
"31","12544","2011-03-01",2177,309357
"33","17264","2008-09-01",2328,562495
"34","15484","2010-03-01",2442,341228
"35","19991","2013-03-01",2633,207720
"36","7939","2011-03-01",2770,128743
"37","14498","2016-09-01",2802,176339
"38","10524","2011-03-01",3023,1279290
"39","9860","2008-09-01",3030,917751
"40","8449","2014-03-01",3112,905982
"41","11723","2013-09-01",3318,1402995
"42","7084","2016-03-01",3338,346218
"43","14402","2015-09-01",3564,115374
"45","8730","2014-03-01",3870,253998
"46","16637","2014-09-01",4092,1134519
"47","5274","2012-09-01",4199,177362
"48","5570","2010-03-01",4384,207318
"49","21061","2010-03-01",4398,1269887
"50","11397","2009-03-01",4480,702642
"51","17128","2016-03-01",4838,662339
"52","19590","2007-09-01",4853,235771
"53","20250","2008-09-01",4867,606883
"54","19849","2015-03-01",4928,180552
"55","8329","2011-03-01",5039,1108563
"56","17551","2008-03-01",5054,1359852
"57","15470","2008-03-01",5111,1296201
"58","8371","2008-03-01",5113,1350435
"59","18592","2008-03-01",5114,1058888
"60","15292","2008-03-01",5118,1032702
"61","9160","2007-09-01",5242,1246494
"62","12928","2007-09-01",5279,488674
"63","11448","2013-09-01",5306,260544
"64","12231","2012-09-01",5521,1169846
"66","10459","2007-09-01",5834,456832
"67","5957","2013-03-01",5900,896455
"68","16072","2010-03-01",5906,517226
"70","13504","2016-09-01",6180,456836
"71","16498","2016-03-01",6256,342004
"72","13435","2016-03-01",6260,1053873
"73","9719","2016-03-01",6316,961559
"74","10277","2014-09-01",6331,35031
"75","8942","2016-03-01",6448,442965
"76","5713","2016-03-01",6452,1223156
"77","9776","2016-03-01",6487,1254632
"78","10201","2012-09-01",6592,1216514
"79","9766","2016-03-01",6748,607797
"80","9385","2016-03-01",6796,661085
"81","15827","2017-03-01",13,62530
"82","20428","2017-03-01",21,159809
"83","14352","2017-03-01",25,558255
"84","17839","2017-03-01",40,218787
"85","15453","2017-03-01",47,1311265
"86","10935","2017-03-01",53,1033413
"87","21419","2017-03-01",58,967788
"88","15333","2017-03-01",69,1355334
"89","7960","2017-03-01",76,690203
"90","16131","2017-03-01",126,608454
"91","9887","2017-03-01",130,344157
"92","13096","2017-03-01",141,1406574
"93","12492","2017-03-01",148,1231483
"94","10577","2017-03-01",150,1392565
"95","19211","2017-03-01",170,846940
"96","19407","2017-03-01",176,975258
"97","11646","2017-03-01",177,609776
"98","16070","2017-03-01",193,63732
"99","16084","2017-03-01",203,1047434
"100","8975","2017-03-01",212,1403853
"101","12388","2008-03-01",249,673891
"102","14403","2008-03-01",278,1339309
"103","16245","2008-03-01",280,1302000
"104","5680","2008-03-01",284,520296
"105","14397","2008-03-01",294,899459
"106","15478","2008-03-01",295,63920
"107","15679","2013-03-01",301,1311778
"108","19095","2015-09-01",307,1088509
"109","19082","2015-09-01",308,1352107
"110","8332","2016-03-01",311,589128
"111","6931","2008-09-01",330,1137911
"112","7069","2013-03-01",331,678415
"113","11344","2016-03-01",346,637704
"114","14025","2016-03-01",352,64094
"115","13884","2016-03-01",353,739818
"116","13900","2016-03-01",354,123696
"117","14249","2008-09-01",375,20839
"118","6244","2008-03-01",391,1179845
"119","6218","2008-03-01",408,123280
"120","13316","2013-03-01",410,528913
"121","10527","2008-03-01",437,404162
"122","13255","2008-03-01",441,193308
"123","13276","2013-03-01",464,617591
"124","14257","2008-09-01",469,1302301
"125","13178","2013-03-01",482,793904
"126","7368","2013-03-01",491,855184
"127","9722","2015-09-01",494,1395459
"128","9750","2015-09-01",495,163421
"129","18567","2015-09-01",506,393761
"130","19052","2015-09-01",510,1362639
"131","19098","2015-09-01",519,1274547
"132","18566","2015-09-01",522,1000079
"133","19079","2015-09-01",527,546141
"134","19067","2015-09-01",536,1086708
"135","4970","2010-03-01",540,1383566
"136","5205","2013-09-01",553,1282445
"137","15568","2008-09-01",570,884398
"138","6340","2013-09-01",592,830102
"139","12891","2008-09-01",594,628981
"140","5312","2011-03-01",599,347033
"141","19068","2007-09-01",632,1128325
"142","18417","2008-09-01",642,865624
"143","17004","2007-09-01",732,1277443
"144","14669","2007-09-01",762,80680
"145","13768","2007-09-01",806,978991
"146","19411","2015-09-01",812,1199146
"147","18299","2015-09-01",814,514544
"148","7018","2015-09-01",815,606745
"149","7561","2015-09-01",820,964148
"150","9140","2015-09-01",821,795617
"151","19626","2015-09-01",827,180709
"152","19607","2013-09-01",840,188478
"153","19408","2007-09-01",841,600697
"154","19392","2010-03-01",843,1270535
"155","19350","2013-09-01",846,187736
"156","15908","2013-09-01",862,3144
"157","5134","2016-03-01",866,192543
"158","13457","2016-03-01",869,544088
"160","21089","2016-03-01",872,786803
"161","18421","2016-03-01",878,614805
"162","16690","2016-03-01",883,771211
"163","14372","2008-03-01",892,1057302
"164","21085","2014-03-01",913,521849
"165","21109","2008-03-01",935,672096
"166","17329","2008-03-01",947,1005060
"167","21070","2014-03-01",972,258740
"168","16697","2016-03-01",1026,306646
"169","16607","2016-03-01",1027,1275142
"170","16714","2016-03-01",1042,836874
"171","16942","2016-03-01",1051,396026
"172","16834","2007-09-01",1078,712235
"173","20211","2014-03-01",1090,610507
"174","7023","2014-03-01",1092,1118229
"175","15888","2007-09-01",1121,1149366
"176","16558","2012-09-01",1161,646232
"177","16909","2007-09-01",1185,1036262
"178","20320","2007-09-01",1188,857517
"179","5070","2014-03-01",1205,610473
"180","16930","2014-03-01",1228,1153675
"181","5517","2010-03-01",1325,1087726
"183","17420","2011-03-01",1328,454954
"184","13725","2011-03-01",1332,221407
"185","8344","2011-03-01",1341,1049404
"186","20029","2011-03-01",1343,191628
"187","21186","2011-03-01",1350,920812
"188","12775","2014-09-01",1353,786348
"190","16517","2016-03-01",1374,754280
"191","17356","2008-03-01",1382,1267270
"192","20983","2008-03-01",1386,1263653
"193","21029","2008-03-01",1387,1385543
"194","12907","2014-09-01",1400,873115
"195","21300","2008-03-01",1410,82739
"196","17240","2010-03-01",1422,1269050
"197","17132","2014-09-01",1425,485897
"198","17485","2014-09-01",1455,49388
"199","19786","2014-09-01",1509,403949
"200","21118","2011-03-01",1511,1112709
"201","18497","2014-09-01",1514,1003476
"202","18494","2014-09-01",1524,562254
"203","19314","2016-03-01",1544,116802
"204","19477","2013-09-01",1548,1186458
"205","9700","2013-03-01",1566,307640
"206","18836","2011-03-01",1577,378340
"207","17349","2010-03-01",1598,36391
"208","9945","2010-03-01",1613,405470
"209","7238","2012-09-01",1616,1072702
"210","17503","2013-03-01",1619,786972
"211","17214","2011-03-01",1622,401405
"212","9350","2010-03-01",1629,49840
"213","11119","2011-03-01",1630,495667
"214","7816","2010-03-01",1632,83956
"215","7833","2010-03-01",1633,1404087
"216","16225","2012-09-01",1635,1138947
"217","13606","2010-03-01",1637,1402764
"218","7460","2014-09-01",1656,699610
"219","13878","2014-03-01",1692,1133517
"220","20751","2014-03-01",1693,962211
"221","20209","2014-03-01",1714,912629
"222","19049","2014-09-01",1775,187848
"223","13942","2011-03-01",1791,666781
"224","18369","2008-09-01",1794,647031
"225","8347","2016-03-01",1826,168912
"226","20813","2015-09-01",1878,407240
"227","15222","2015-09-01",1879,1077604
"228","7873","2015-09-01",1881,1189620
"229","15893","2011-03-01",1908,836413
"231","11786","2008-09-01",1950,1105273
"232","9381","2012-03-01",1957,1050608
"233","14410","2007-09-01",2001,1150049
"234","7792","2011-03-01",2005,1139807
"235","9953","2011-03-01",2009,561012
"239","19451","2011-03-01",2050,182828
"240","20901","2015-03-01",2060,1175826
"241","11399","2015-03-01",2062,1118612
"242","17281","2008-03-01",2106,564416
"243","13870","2008-03-01",2108,644860
"244","12122","2008-03-01",2109,902178
"245","18270","2008-03-01",2110,868423
"247","11818","2011-03-01",2127,167614
"248","13799","2011-03-01",2129,27046
"249","12868","2012-09-01",2130,661824
"250","12927","2012-09-01",2131,45605
"252","12673","2011-03-01",2212,1189923
"253","11326","2008-03-01",2237,660444
"254","21189","2009-03-01",2238,407381
"256","13861","2011-03-01",2241,432198
"257","9484","2013-03-01",2253,714449
"258","19441","2014-03-01",2254,1013475
"259","13041","2014-03-01",2264,874484
"260","21301","2008-03-01",2271,699254
"262","19479","2010-03-01",2332,619275
"265","17855","2008-03-01",2353,1246054
"266","6551","2014-09-01",2362,634206
"267","14141","2014-09-01",2377,205172
"268","15709","2016-03-01",2471,924644
"269","13143","2016-03-01",2472,409439
"270","17070","2016-03-01",2474,1040964
"273","9445","2015-09-01",2496,150199
"275","12541","2015-09-01",2499,879497
"276","12918","2015-09-01",2501,1277951
"277","9505","2015-09-01",2502,1382487
"278","9816","2015-09-01",2504,961742
"279","9464","2015-09-01",2505,255188
"280","13318","2015-09-01",2510,898033
"282","12821","2011-03-01",2558,979739
"283","13664","2013-09-01",2560,189158
"284","16335","2015-09-01",2562,168961
"285","12514","2011-03-01",2585,1014278
"286","12760","2011-03-01",2586,707253
"287","14564","2011-03-01",2611,428092
"288","17747","2009-03-01",2664,277397
"289","8238","2011-03-01",2665,795275
"290","18427","2011-03-01",2671,817348
"291","20465","2009-03-01",2676,355864
"292","14529","2013-09-01",2685,1044985
"293","16170","2016-09-01",2692,1135468
"294","11412","2016-09-01",2694,86494
"295","12991","2016-09-01",2695,433578
"296","11389","2016-09-01",2697,879042
"297","11204","2016-09-01",2699,262583
"298","10317","2011-03-01",2706,1020943
"299","10525","2011-03-01",2709,404305
"300","10423","2011-03-01",2710,1284147
"301","10546","2011-03-01",2715,580254
"302","10263","2011-03-01",2720,1284146
"303","7830","2011-03-01",2735,1185090
"304","7931","2011-03-01",2740,744825
"305","7296","2010-03-01",2742,250899
"306","8754","2010-03-01",2744,737145
"307","10019","2008-09-01",2785,905957
"308","10369","2008-09-01",2787,729604
"309","9891","2008-09-01",2791,37032
"310","14565","2011-03-01",2793,1000612
"311","11420","2016-09-01",2807,422248
"312","10697","2016-09-01",2831,482953
"313","9832","2016-09-01",2832,475062
"314","10482","2016-09-01",2836,211695
"315","11731","2016-09-01",2840,1367505
"316","10713","2016-09-01",2853,1188228
"317","10741","2016-09-01",2863,977595
"318","6248","2016-09-01",2866,257256
"319","21182","2016-09-01",2872,971649
"320","11692","2011-03-01",2884,1041317
"321","9944","2008-09-01",3014,563172
"322","10389","2008-09-01",3015,1356312
"323","17567","2008-09-01",3016,281446
"324","12006","2011-03-01",3051,410640
"325","13291","2011-03-01",3119,966865
"326","11266","2014-03-01",3120,702848
"327","13841","2013-09-01",3130,499000
"328","14355","2013-09-01",3152,1045428
"329","13998","2015-03-01",3162,762193
"332","9124","2015-03-01",3198,359920
"333","16361","2015-03-01",3202,167125
"335","12769","2008-03-01",3208,225234
"336","11190","2012-09-01",3219,457682
"337","8455","2012-09-01",3223,835431
"338","6899","2008-03-01",3251,502284
"339","18483","2010-03-01",3255,859558
"340","8935","2010-03-01",3277,623839
"342","12788","2010-03-01",3290,1137072
"343","12802","2014-03-01",3306,753220
"344","12271","2014-03-01",3308,94723
"345","18899","2013-09-01",3314,554038
"346","16687","2016-09-01",3332,131140
"347","20528","2008-03-01",3348,350198
"348","10893","2014-03-01",3366,165492
"349","18258","2014-03-01",3367,1083248
"350","11843","2016-09-01",3382,1407136
"351","11177","2016-09-01",3408,960955
"352","11644","2016-09-01",3409,549978
"355","13339","2016-09-01",3431,837659
"356","19598","2016-09-01",3433,486357
"357","12545","2016-09-01",3435,749553
"358","10328","2016-09-01",3438,1137541
"360","20755","2016-09-01",3443,1217803
"361","9312","2016-09-01",3448,976585
"364","11864","2016-09-01",3465,1311127
"365","9396","2016-09-01",3471,1261380
"366","16691","2016-09-01",3472,285374
"368","9859","2016-09-01",3501,1226901
"369","16692","2016-03-01",3507,1364939
"370","16743","2008-09-01",3524,77070
"371","12590","2015-09-01",3531,185515
"372","9433","2015-09-01",3548,293100
"373","12051","2015-09-01",3556,1309994
"374","12983","2015-09-01",3558,1310251
"375","8552","2015-09-01",3570,797924
"376","18184","2015-09-01",3571,1089202
"377","12011","2015-09-01",3575,299483
"378","16752","2015-09-01",3577,1217834
"379","16785","2015-09-01",3578,306697
"382","12650","2015-09-01",3605,1062613
"383","14547","2015-09-01",3611,927481
"384","15922","2015-09-01",3621,1235427
"385","11907","2008-09-01",3656,1400485
"386","13067","2012-09-01",3666,93927
"387","5379","2014-03-01",3682,753352
"388","9214","2011-03-01",3718,429530
"389","10466","2008-03-01",3752,71590
"390","18242","2014-03-01",3764,589586
"391","9403","2016-09-01",3804,70113
"392","8246","2012-09-01",3824,256923
"393","19947","2012-09-01",3864,1336023
"394","12151","2012-09-01",3865,1307795
"395","16709","2008-03-01",3882,132547
"396","9359","2007-09-01",3895,103447
"398","9220","2014-03-01",3917,781544
"399","9635","2014-03-01",3921,66163
"401","14939","2012-09-01",3927,1294943
"402","15925","2008-09-01",3944,1323501
"403","5853","2007-09-01",4068,800881
"404","16734","2007-09-01",4073,665033
"405","16617","2010-03-01",4084,411356
"406","18485","2014-09-01",4126,1036511
"407","9769","2014-09-01",4127,1031497
"408","10956","2007-09-01",4134,47407
"409","16467","2014-09-01",4152,520011
"410","9747","2014-09-01",4155,150924
"411","11514","2014-09-01",4157,347126
"412","14824","2008-09-01",4171,517935
"413","14405","2008-09-01",4172,820060
"414","17418","2012-09-01",4212,1176009
"415","6555","2010-03-01",4217,856139
"416","4941","2013-09-01",4219,1054174
"417","7845","2011-03-01",4223,677618
"418","17021","2011-03-01",4232,309279
"419","5328","2012-09-01",4256,15926
"420","12823","2007-09-01",4261,174627
"421","5406","2012-09-01",4276,917053
"422","15740","2012-09-01",4278,1301702
"423","12450","2013-03-01",4283,165802
"424","14583","2011-03-01",4304,572931
"425","13422","2011-03-01",4310,251435
"426","20801","2012-09-01",4328,495756
"427","13288","2011-03-01",4343,819319
"428","12123","2012-09-01",4363,587339
"429","8269","2011-03-01",4372,416806
"431","5656","2010-03-01",4379,177495
"432","7539","2010-03-01",4382,1228120
"433","5944","2008-09-01",4391,1240971
"435","9803","2016-03-01",4439,787308
"436","19975","2008-09-01",4445,262711
"437","12276","2011-03-01",4448,693848
"438","16824","2013-03-01",4449,579284
"439","13972","2012-09-01",4465,879374
"440","11377","2009-03-01",4478,1284716
"441","15393","2009-03-01",4479,1309505
"442","17595","2009-03-01",4482,896115
"443","15207","2011-03-01",4500,165172
"444","19943","2008-09-01",4504,1406722
"445","6715","2008-09-01",4514,503150
"446","7966","2008-09-01",4517,964414
"447","21016","2012-03-01",4539,743119
"448","19713","2007-09-01",4543,1246820
"449","15711","2007-09-01",4551,464260
"450","20506","2007-09-01",4556,421821
"451","20661","2007-09-01",4559,1157468
"452","14759","2009-03-01",4616,507062
"453","13521","2010-03-01",4687,1142587
"454","17263","2011-03-01",4717,711676
"455","19546","2007-09-01",4720,279918
"456","19544","2007-09-01",4729,1380935
"457","15091","2008-03-01",4755,737769
"458","9947","2007-09-01",4764,802573
"459","20016","2008-09-01",4901,717810
"460","11023","2008-03-01",4905,851550
"461","19727","2015-03-01",4922,1061057
"462","19723","2015-03-01",4923,443798
"463","6762","2015-03-01",4924,846886
"464","9691","2015-03-01",4925,909149
"465","13802","2015-03-01",4926,158884
"466","21344","2015-03-01",4927,1230823
"467","19665","2015-03-01",4929,70502
"468","19543","2008-09-01",4938,1390900
"469","19547","2008-09-01",4946,951379
"470","19542","2008-09-01",4951,158671
"471","9307","2013-09-01",4952,96058
"472","13601","2007-09-01",4957,365033
"473","11966","2008-09-01",4969,451966
"474","11816","2008-09-01",5033,582712
"475","7809","2012-03-01",5043,304480
"476","7592","2011-03-01",5045,979156
"477","18579","2011-03-01",5048,111967
"478","7788","2013-09-01",5049,1360942
"479","15365","2008-03-01",5055,1153689
"480","9211","2008-03-01",5056,408889
"481","9101","2008-03-01",5057,1114151
"482","19619","2008-03-01",5060,118532
"483","18232","2008-03-01",5065,973653
"484","16027","2008-03-01",5066,880180
"485","9054","2008-03-01",5068,1201914
"486","17630","2013-09-01",5072,150424
"487","17389","2013-09-01",5073,49139
"488","17651","2013-09-01",5091,243933
"489","18619","2011-03-01",5093,837192
"490","5356","2011-03-01",5097,1140749
"491","14284","2008-09-01",5099,461058
"492","15335","2008-03-01",5104,856134
"493","15432","2013-03-01",5119,1032515
"494","7020","2013-03-01",5132,166455
"495","10442","2008-03-01",5148,1109518
"496","17249","2008-03-01",5175,1072349
"497","13335","2013-03-01",5179,743915
"498","11593","2013-03-01",5184,756864
"499","4916","2013-09-01",5203,913970
"500","17278","2008-09-01",5209,118504
"501","9170","2011-03-01",5217,537424
"502","18426","2008-09-01",5238,1393457
"503","18436","2008-09-01",5245,849732
"504","19632","2007-09-01",5296,92615
"505","17541","2013-09-01",5298,191554
"506","15764","2007-09-01",5318,801254
"507","19062","2013-09-01",5322,1108813
"508","20149","2014-03-01",5333,1227295
"509","20853","2014-03-01",5344,30977
"510","16997","2007-09-01",5372,285264
"511","16957","2016-03-01",5389,947629
"512","16796","2016-03-01",5394,976478
"513","16108","2014-03-01",5404,1397935
"514","5428","2010-03-01",5417,346878
"515","20432","2010-03-01",5424,1064391
"516","9195","2011-03-01",5426,812747
"517","20348","2014-09-01",5427,697669
"518","17297","2014-03-01",5436,579511
"519","19876","2012-09-01",5446,1102687
"520","19609","2008-09-01",5449,579971
"521","19443","2008-09-01",5452,371569
"522","20724","2014-09-01",5454,452091
"523","18350","2008-09-01",5455,333567
"524","17991","2014-09-01",5461,1257786
"525","19850","2012-09-01",5482,45643
"526","8928","2012-09-01",5496,1176871
"527","20333","2014-09-01",5497,257487
"528","8458","2008-03-01",5503,646864
"529","7757","2011-03-01",5506,204615
"530","12331","2012-09-01",5516,691576
"531","11229","2012-09-01",5518,1230995
"532","21010","2012-09-01",5523,963698
"533","18080","2014-03-01",5533,339904
"534","18188","2014-03-01",5539,1352845
"536","8210","2011-03-01",5595,746038
"537","9606","2013-09-01",5599,1219541
"538","17313","2013-09-01",5611,227354
"539","11638","2013-09-01",5614,448231
"541","12605","2011-03-01",5617,967475
"542","14417","2007-09-01",5637,27691
"543","10494","2014-03-01",5679,776481
"544","9938","2008-09-01",5766,829452
"545","13146","2011-03-01",5787,790932
"546","11975","2011-03-01",5789,967171
"547","9874","2008-03-01",5803,1348963
"548","7257","2016-03-01",5804,586141
"549","13857","2013-09-01",5813,158889
"550","17034","2013-09-01",5817,484526
"551","16926","2013-09-01",5819,394691
"552","14062","2013-09-01",5820,781265
"553","19512","2014-03-01",5843,279676
"554","12691","2011-03-01",5877,702703
"555","10188","2011-03-01",5888,6116
"556","8902","2011-03-01",5941,687437
"557","20114","2011-03-01",5949,1170573
"558","9735","2016-03-01",5956,846274
"559","9914","2016-03-01",5959,1198554
"560","20343","2016-03-01",5961,124172
"561","9892","2016-03-01",5964,758041
"562","12873","2016-03-01",5968,1231102
"563","17900","2016-03-01",5969,603572
"564","9364","2016-03-01",6004,1330615
"565","20715","2016-03-01",6007,1055513
"568","17914","2016-03-01",6027,1044430
"569","13756","2016-03-01",6041,499067
"570","11491","2016-03-01",6043,1118450
"571","19419","2016-03-01",6067,1355107
"572","20373","2016-03-01",6070,1051108
"573","14694","2013-03-01",6071,594392
"574","8151","2016-03-01",6079,211306
"575","7091","2016-03-01",6085,1051767
"576","11900","2016-03-01",6092,1226824
"577","19384","2016-03-01",6094,12240
"578","13367","2012-09-01",6140,308606
"579","17708","2012-09-01",6145,1187616
"580","12586","2013-03-01",6167,253777
"582","11867","2016-03-01",6206,1312833
"583","12884","2016-03-01",6242,150315
"584","9640","2016-03-01",6245,1067103
"585","6331","2016-09-01",6258,1049747
"586","17040","2016-03-01",6261,926954
"587","21401","2016-09-01",6265,460622
"588","7074","2016-03-01",6272,1048418
"589","14502","2016-03-01",6275,604279
"590","9963","2016-03-01",6280,767012
"591","18278","2016-03-01",6296,907105
"592","8931","2016-03-01",6311,416671
"593","20146","2016-03-01",6323,471215
"594","8080","2008-03-01",6341,1400352
"595","13180","2016-03-01",6364,825347
"596","6250","2016-03-01",6369,1101235
"597","20889","2016-03-01",6370,1088936
"598","13156","2016-03-01",6372,1202971
"599","17285","2016-09-01",6380,668359
"600","12875","2016-03-01",6410,847431
"601","8755","2016-03-01",6437,1139703
"602","5700","2016-03-01",6453,694772
"603","20476","2016-03-01",6456,1163758
"604","12969","2016-03-01",6465,86466
"605","9448","2016-03-01",6494,857513
"606","9285","2016-03-01",6538,712345
"607","13248","2016-03-01",6540,926062
"608","18335","2016-03-01",6552,834927
"609","18462","2016-03-01",6555,418688
"611","18204","2016-03-01",6569,956578
"612","8459","2012-09-01",6596,211371
"613","18182","2012-09-01",6602,340052
"614","8360","2012-09-01",6604,747268
"615","10777","2012-09-01",6605,864246
"616","11793","2012-09-01",6606,1050415
"617","11671","2012-09-01",6610,791202
"618","18079","2012-09-01",6613,603630
"619","9660","2011-03-01",6627,752183
"621","10816","2016-09-01",6640,776089
"622","9218","2012-09-01",6652,1030150
"623","10264","2014-09-01",6656,423209
"624","12473","2016-03-01",6689,357729
"625","11755","2016-03-01",6703,343515
"626","16324","2016-09-01",6705,164321
"627","9784","2016-09-01",6711,758040
"628","14515","2016-03-01",6721,1396767
"629","17494","2016-03-01",6723,3389
"630","15923","2016-03-01",6724,707332
"631","14540","2016-03-01",6730,1191214
"632","18281","2016-03-01",6731,1083284
"633","12634","2016-03-01",6738,1150249
"634","9844","2016-03-01",6742,168288
"635","14576","2016-09-01",6744,1045025
"636","17303","2016-09-01",6758,579515
"637","18110","2016-03-01",6771,251903
"638","8846","2016-03-01",6794,1403319
"639","8711","2016-03-01",6803,963808
"640","12716","2016-03-01",6806,13854
"641","14998","2016-03-01",6832,745632
"642","17918","2016-03-01",6836,868458
"643","13177","2014-09-01",6859,659673
"644","7276","2016-03-01",6863,236974
"645","13356","2016-03-01",6864,1112051
"646","7687","2017-03-01",1,94240
"647","8871","2017-03-01",2,1190963
"648","7796","2017-03-01",3,1309551
"649","8768","2017-03-01",4,885216
"650","7700","2017-03-01",5,1238661
"651","10022","2017-03-01",6,805900
"652","8929","2017-03-01",7,485804
"653","8783","2017-03-01",8,356732
"654","9225","2017-03-01",9,429532
"655","9216","2017-03-01",10,731621
"656","15851","2017-03-01",11,1206970
"657","15837","2017-03-01",12,589920
"658","15883","2017-03-01",14,971539
"659","10921","2017-03-01",15,722557
"660","18980","2017-03-01",16,258470
"661","18969","2017-03-01",17,170572
"662","19143","2017-03-01",18,824227
"663","13062","2017-03-01",19,507286
"664","13071","2017-03-01",20,67868
"665","4765","2017-03-01",22,1248342
"666","11409","2017-03-01",23,1013287
"667","18398","2017-03-01",24,685222
"668","9235","2017-03-01",26,966823
"669","14168","2017-03-01",27,1351132
"670","14247","2017-03-01",28,1351135
"671","8953","2017-03-01",29,880505
"672","14234","2017-03-01",30,957699
"673","8844","2017-03-01",31,913728
"674","8816","2017-03-01",32,33039
"675","14633","2017-03-01",33,905378
"676","14603","2017-03-01",34,429273
"677","15408","2017-03-01",35,120304
"678","8854","2017-03-01",36,585233
"679","14432","2017-03-01",37,467132
"680","16780","2017-03-01",38,448361
"681","10501","2017-03-01",39,559495
"682","16460","2017-03-01",41,958984
"683","16453","2017-03-01",42,1134895
"684","8113","2017-03-01",43,591436
"685","9688","2017-03-01",44,1150409
"686","12437","2017-03-01",45,1055651
"687","9486","2017-03-01",46,1150302
"688","15699","2017-03-01",48,268254
"689","15606","2017-03-01",49,708286
"690","15673","2017-03-01",50,531227
"691","19930","2017-03-01",51,281187
"692","10894","2017-03-01",54,680907
"693","15228","2017-03-01",55,80581
"694","21412","2017-03-01",56,345674
"695","21414","2017-03-01",57,1314026
"696","14292","2017-03-01",59,957680
"697","21404","2017-03-01",60,787230
"698","13547","2017-03-01",61,506185
"699","8788","2017-03-01",62,32980
"700","14850","2017-03-01",63,1398917
"701","21088","2017-03-01",64,259307
"702","8877","2017-03-01",65,1177656
"703","15276","2017-03-01",66,689746
"704","15430","2017-03-01",67,648337
"705","7951","2017-03-01",68,513133
"706","15452","2017-03-01",70,75496
"707","14301","2017-03-01",71,820026
"708","14286","2017-03-01",72,203613
"709","16463","2017-03-01",73,78271
"710","11820","2017-03-01",74,967065
"711","14313","2017-03-01",75,1172251
"712","15202","2017-03-01",77,696765
"713","10564","2017-03-01",78,1352512
"714","10581","2017-03-01",79,296088
"715","12692","2017-03-01",80,661484
"716","12784","2017-03-01",81,225235
"717","12941","2017-03-01",82,1281004
"718","12777","2017-03-01",83,133491
"719","9293","2017-03-01",84,128092
"720","11032","2017-03-01",85,567440
"721","17973","2017-03-01",86,692008
"722","12826","2017-03-01",87,1105744
"723","7138","2017-03-01",88,781962
"724","12982","2017-03-01",89,312927
"725","12201","2017-03-01",90,1307796
"726","20999","2017-03-01",91,735544
"728","20849","2017-03-01",93,40638
"729","20687","2017-03-01",94,1245301
"730","21066","2017-03-01",95,125767
"731","16471","2017-03-01",96,517463
"732","4952","2017-03-01",97,848721
"733","21077","2017-03-01",98,565225
"734","4937","2017-03-01",99,1376918
"735","14353","2017-03-01",100,352617
"736","12297","2017-03-01",101,580230
"737","17343","2017-03-01",102,123084
"738","15535","2017-03-01",103,1073952
"739","10523","2017-03-01",104,1395315
"740","10495","2017-03-01",105,1219712
"741","11742","2017-03-01",106,526173
"742","19264","2017-03-01",107,1129062
"743","13473","2017-03-01",108,74120
"744","10544","2017-03-01",109,163230
"745","10560","2017-03-01",110,1307462
"746","10613","2017-03-01",111,163311
"747","10578","2017-03-01",112,1395395
"748","13161","2017-03-01",113,955342
"750","14561","2017-03-01",115,198374
"751","12672","2017-03-01",116,1318950
"752","15234","2017-03-01",117,574638
"753","15044","2017-03-01",118,575174
"754","13148","2017-03-01",119,1043171
"755","14505","2017-03-01",120,647975
"756","21171","2017-03-01",121,179266
"757","13584","2017-03-01",122,74121
"758","15216","2017-03-01",123,956213
"759","15224","2017-03-01",124,779766
"760","21225","2017-03-01",125,587621
"761","8706","2017-03-01",127,293034
"762","8128","2017-03-01",128,120534
"763","11365","2017-03-01",129,600182
"764","13232","2017-03-01",132,603086
"765","10485","2017-03-01",133,1015963
"766","21139","2017-03-01",134,1288105
"767","18251","2017-03-01",135,202426
"768","8514","2017-03-01",136,342132
"769","12504","2017-03-01",137,1014276
"770","12470","2017-03-01",138,1102156
"771","19214","2017-03-01",139,386756
"772","13171","2017-03-01",140,702631
"773","13082","2017-03-01",142,350476
"774","12917","2017-03-01",143,652951
"775","11908","2017-03-01",144,1055115
"776","20894","2017-03-01",145,1319274
"777","10531","2017-03-01",146,852859
"778","12571","2017-03-01",147,791149
"779","10609","2017-03-01",149,412096
"780","9402","2017-03-01",151,1190136
"781","9890","2017-03-01",152,1004328
"782","12610","2017-03-01",153,1279172
"783","8079","2017-03-01",154,657849
